17048,1576916627,"Рекламу  с озабоченным дурачком- чепушилой убрали бы с ТВ! Смотреть противно! Хотя какая реклама, такой и магазин...!"
16836,1576769083,"Хотите испортить себе настроение под НГ, обратитесь за подарками в Беру! Заказ № 11958396. Две коробки Лего, одна - просто фарш под пленкой!!! Как такое можно было отправить и доставить?
Обмен делать отказались, только возврат «своими ногами»?
«Подарки без пробок»? 
Бегите от этого сервиса!!!"
16828,1576761747,"Ужас, целый год дурить людей это сильно 🤣"
16716,1576581015,"11410647, курьер распсиховался из-за того что у меня нет суммы для оплаты заказа без сдачи и отказался везти заказ. У него сдачи 250 р нет, картой оплатить тоже нельзя. Где вы эти убогие доставки находите?"
16709,1576579773,"вчера столкнулся с той же проблемой как и многих, кормят завтраками, но вопрос не решается! похоже на мошенничество."
16493,1576340523,Здравствуйте! Получила заказ № 11534011. Совершенно отвратительно упакованы товары. В коробке все болталось. Урбеч 1кг в стеклянной банке обернут тоненьким слоем пленки - банка пришла разбитой. Выкинули. Хотелось бы вернуть деньги.
16460,1576307449,"Маленький ассортимент товара, у озона все намного круче(. Потратить 9к бонусов спасибо тупо не на что. Вы посмотрите даже на посуду которую вы продаёте, господи это прошлый век, все эти рисунки из СССР🤦🏻‍♂️. Оригинального ничего нет. Большие товары вообще не продаёте даже, в своём городе максимальная диагональ тв у мен отображается 32, большей уже нет"
16271,1576090337,Вообще ужасный интернет магазин !!! Очень много негатива от них. Присылают товар который после выкидываешь в помойку. Кто не успел заказать бегите от этого интернет магазина...
15917,1575817958,"Ужасный сайт ,никому нет дела до заказов доставка просто ужас"
15897,1575796016,"Люди, не заказывайте!!! Из пяти заказов три с косяками!!! Да не просто пакости с доставкой, а покруче... просрочка (детские конфеты), сломанные игрушки вскрытые детские и кукла за 6т.р. с браком!!!! Я пас, с меня хватит!!!! Учитесь у озона!!!!"
15845,1575725278,"Заказ должен быть 4.12, не привезли, обещали 5.12 - не привезли. Сегодня 7.12 смс пришла в 16.10, а ней обещают доставить с 10 до 18. Офигительно ""работают"" !!! ХУЖЕ ВАШЕЙ ДОСТАВКИ  НЕТ !!!!"
15808,1575659900,"Здравствуйте. Скажите как быстро у вас возвращают деньги за не качественный товар? Прислали телевизор с разбитым экраном. Мало того мне теперь кредит выплачивать, пришлось ещё платить чтобы вернуть заказ, а в ответ только каждый раз:""Как нам жаль, что мы вас расстроили"".  Как можно узнать вы вообще собираетесь вернуть деньги? Или уже сразу в суд обращаться?"
15723,1575566442,Измените статус заказа 10724502 и ВЕРНИТЕ МОИ ДЕНЬГИ И БОНУСЫ СПАСИБО!!
15274,1575133439,"Добрый вечер, подскажите, хочу заказать смесь, нажимаю чтоб было 4 шт, а выдаёт все равно 1, хотя написано, есть на складе, как мне сделать, чтоб их было 4"
15210,1575097373,"Анатолий, никто бесплатно товар не доставляет - стоимость доставки 1500 рублей для крупнонабаритной техники. И меня, как клиента, поверьте, меньше всего заботят проблемы курьера и то, сколько он заработает. Есть заказ, есть условия - выполняй или ищи другую работу, если не нравится. Вам же зарплату не за красивые глаза платят!"
15188,1575060443,"Читаю комментарии, очень много негатива в них . Решил рискнуть, заказал .... через день получил заказ😅 оплачивал при получении. Сервисом остался доволен.
Делаю вывод для себя, не всегда отзывы отображают истину. Всё индивидуально в этой жизни, кому-то везёт и наоборот."
15147,1575037719,"""Беру"", поучитесь сервису и работе с покупателями у Алиэкспресс!.. Вам до них как до Марса!.."
15004,1574924906,Верните деньги сволочи!
error,error,error
14544,1574590850,Когда деньги за 10105139 возвратите? Больше недели прошло
14097,1574269721,"Да, мне тоже, как и многим тут, интересно как ваш сервис продержался год. 14 ноября должна была состояться доставка оплаченного! мной заказа и.....тишина. Мне никто ни разу не позвонил. На все мои вопросы только обещают что-то"
14060,1574253405,"На кой черт вы на сайте пишете временные диапазоны доставки, вроде с 10 до 14, если ваши курьеры просто плюют на них и везут тогда, когда считают нужным?? 
Ваша служба доставки вообще умеет планировать работу?
Кладешь товар в корзину, показывает день доставки один, оформляешь, оплачиваешь - глядь, а доставка уже на день позже! Так и тот, новый срок вы не соблюдаете."
14043,1574238593,нужен пылесос беспроводной.
13980,1574191408,"заказ 10023951 был сделан 4 ноября, 10 дней мне не могли его доставить до двери,это в Москве-то! 14 ноября отменяю,до сих пор заказ в статусе ожидает отмены, верните деньги! вы просто издеваетесь над людьми, десятки звонков,ничего никто не может решить"
13924,1574173390,"Отвратительный сервис. Сделала заказ из 14 наименований (10622170). В итоге магазин взял и отменил весь мой заказ полностью. Оператор по телефону сказал, что если одного товара не оказалось в наличии, то автоматически отменяется весь мой заказ. Я спросила оператора: если я хочу сделать заказ, мне опять в корзину  эти 14 наименований набирать самой? Ответ: ""Да"". Как вы понимаете - это время. Бесценное. Которое я зря потратила. при этом заказ был оплачен деньгами бонусами беру и Спасибо от Сбербанка. как сказал оператор, деньги и Спасибо от Сбербанка мне вернутся только через несколько дней. Соответственно, если я хочу потратить своё время заново на сбор данного заказа, мне нужно снова самой разыскивать те товары, которые у меня были, тратить на это время, а потом ещё ждать, когда же придут мне деньги и Спасибо от Сбербанка. Адьез за такой сервис. Лучше премиум в другой магазине купить. Там хотя бы корзины возвращают и баллы выдают мгновенно за косяки."
13904,1574167783,Есть ли гарантия на технику ? Курьеры не привозят гарантийный талон.
13875,1574149137,"Ужасный сервис, очень жалею что сделала заказ!"
13832,1574100072,"Я жду заказ с 11 числа и все бот мне обещает, что вот-вот позвонят"
13831,1574099628,Плохой магазин. Ждуз заказ 6 дней.
13826,1574093787,"Надо было сначала отзывы почитать, а потом заказывать. Сделала заказ, потом отменила через сайт, так как выбрала более дорогой товар. В итоге привезли первый, отмененный (сообща, что он не отменен), а второй неизвестно где находится, новую дату доставки не сообщали. Отметьте у себя пожалуйста, что сервис отмены на сайте у вас не работает. Зря гоняете курьеров. Ну и от второго видимо тоже придётся отказываться, искать другой сайт."
13798,1574074141,Всем потерпевшим от действий данного маркетплейса - рекомендую обращаться в Роспотребнадзор и Прокуратуру.
13751,1574014199,А сколько раз в этом году вам исполняется 1 год?
13688,1573982964,"У МЕНЯ РАБОТА ВСТАЛА ИЗ-ЗА ЭТОГО БЕРУ И ПЭК! Я НЕ РАССЧИТЫВАЛА НА ТАКУЮ ДОЛГУЮ ДОСТАВКУ!!! УЖЕ КЛОК ВОЛОС ОТ НЕРВОВ ВЫДЕРНУЛА! У МЕНЯ КАЖДЫЙ ДЕНЬ РАССПИСАН А ТУТ ТАКОЙ СЮРПРИЗ, НУ СПАСИБО МНЕ ВСЕ НИКАК НЕ ЗВОНЯТ А ПЭК СКАЗАЛ ЧТО В ПОНЕДЕЛЬНИК РАССМОТРЯТ! АХРИНЕТЬ ПРОСТО, СКОЛЬКО КУРЬЕРОВ У МЕНЯ БЫЛО, НО ТАКОЕ ВПЕРВЫЕ ПРОСТО, ВПЕРВЫЕ 
КУРЬЕРЫ С АЛИ ПРИЕЗЖАЛИ ВСЕГДА ВОВРЕМЯ ПРЯМ ДО СЕКУНДОЧКИ ТУТ ПРОСТО ИГНОР СО ВСЕХ СТОРОН"
13678,1573973579,"Вот зря я не прочитала все отзывы, а понадеялась на громкое имя Яндекса и Сбербанка!
Доставку «Беру» перенесли с 16.11 на 17.11 ну хорошо, ничего страшного...сейчас сидим ждём курьера и отложили все дела...захожу в приложение, а доставка то опять перенеслась на 18.11!!! Что происходит? Как Вы работаете?"
error,error,error
13580,1573836891,"Сделала заказ 2 ноября, первоначально доставка должна была быть 8го. 8го доставки не было, никто даже не позвонил. Звонила в службу поддержки уже 3раза плюс пару раз писала, все обещают перезвонить на след день. Последний раз вчера разговаривала со старшим специалистом, который обещал все выяснить и вот сегодня уже точно позвонить. Пока никто так и не позвонил. Вы мне заказ выполните когда-нибудь или нет? Доставка просто на грани фантастики. Заказ 9961129."
13548,1573832464,"Курьер доставил не мой заказ. Мой заказ стоил 2807 р, а курьер доставил заказ за 160 р. И теперь я должна выпрашивать свои деньги, звоня каждый день вам!!! Сколько может длиться эта проверка моего заказа, если все фото я вам предоставила
 Скажите???????? Как долго я буду ждать деньги за свой заранее оплаченный заказ (похоже зря) проверка данных длится уже 5 дней. Сотрудники вашей горячей линии не знают точных сроков обработки!!!!!!!!
Заказ 10041976"
13529,1573831457,Что происходит?? Почему на всех компах не работает корзина?
13521,1573829332,"Здравствуйте. Когда решите вопрос с заказом 10255213??? Вместо дорогостоящего конструктора, пришёл шуроповерт!!! С момента получения уже прошло 2 суток."
13519,1573826901,"Подскажите по доставке, заказываю первый раз, номер 10312470 все будет доставлено завтра в срок?"
13513,1573822269,"ТО ЧТО КОМПАНИЯ НЕ ПОТРУДИЛАСЬ СОЗДАТЬ РАЗДЕЛ ""ОТЗЫВЫ"" УЖЕ МНОГОЕ ГОВОРИТ О СЕРВИСЕ. 
СЛОЖНУЮ ТЕХНИКУ, К ПРИМЕРУ СМАРТФОН ПРОВЕРИТЬ МОЖНО ТОЛЬКО ПОСЛЕ ОПЛАТЫ. 
УВАЖАЕМЫЕ.. С ТАКОЙ ЖЕ ЦЕНОЙ Я ЛУЧШЕ В ДНС ЗАКАЖУ. ДОСТАВКА 1 РУБ. ПОСЛЕ ПРОВЕРКИ ОПЛАТИТЬ МОЖНО НАЛИЧКОЙ В РУКИ, МОЖНО КАРТОЙ."
13497,1573808165,"""Черная пятница"" на беру))).. это просто баннер на главной с таймером?!))

Ничего не изменилось.. сплошное разочарование, что доставка ...ничтожная, что поддержка, что акция развод)"
13496,1573806778,"На первой фотке начало недели , вторая сейчас 🤣🤣ребята, расходимся!"
13493,1573803782,"Черная пятница по черному на***ли . Все по-русски, нет и не когда не будет настоящих черных пятниц, тьфу на вас ."
13492,1573799800,😒Вот это распродажа...
13488,1573797882,"Панкрат Черный, обнулил часы и ничего не произошло )) А так ждали ....чудо...😁"
13483,1573795459,"Занимательная математика от Беру.ру) Сразу видно, покупателей за дураков не считают"
13481,1573794922,"Плюсы: Скидка целых 20%, класс!!!
Минусы: скидка 20% с цены, которую придумали сами. На официальном сайте Apple телефон и имеет эту официальную цену"
13480,1573766870,"Админ мне за предыдущий заказал дали бонус скидку 250 от 3000, я заказал заказ и применил этот бонус, если мне не понравится товар и я откажусь, мне бонус возвратится?"
13447,1573754321,Позвоните мне с решением моего вопроса!!!
16838,1576777206,"Здравствуйте,  подскажите , сделала возврат товара. Товар пришёл на склад 13 декабря , когда будут возвращены деньги ? Спасибо"
16215,1576061992,"Заказ 11497458 отменил так как сегодня моей жене ответили по телефону что заказ будет передан на доставку в течении 1-2 дней, хотя вчера мне клялись что все передано и 1 линия поддержки и какой то манагер который общается по телефону словно из какой то дырки. Так что этим товарищам верить нельзя, отвечают всегда заученными словами и нового еще не выучили. Наверное в беру набирают только отсталых в развитии, ну хоть, что то делают хорошее. Желаю компании беру всего самого плохого в новом году."
15898,1575796025,"Люди, не заказывайте!!! Из пяти заказов три с косяками!!! Да не просто пакости с доставкой, а покруче... просрочка (детские конфеты), сломанные игрушки вскрытые детские и кукла за 6т.р. с браком!!!! Я пас, с меня хватит!!!! Учитесь у озона!!!!"
14581,1574608643,"Ужасный сервив, больше не буду больше им пользоваться. Оформили заказ , ждали весь день с 10 до 18. В 18 сами позвонили в службу заботы о клиентах и выяснилось , что наш заказ даже не сформирован. 🤦‍♀️ в приложении нет отметки об этом.. никто не позвонил за весь день..  что за сервис? Должно быть стыдно за такое качество работы."
14139,1574324644,"Оставляют, в основном, негативные отзывы, если что-то пошло не так! У кого было все ок, тот не заморачивается с комментариями, а принимает все за норму. (А почему нет?) Я заказала фитнес-браслет, пришло сообщение-когда, кто и во сколько доставят товар (через 2 дня) Правда, я в этот день работала и не могла принять заказ-так доставщик просто мне посадил мобильник, обзвонившись. А на следующий день привезли, уточнив-когда именно мне удобно. Посоветовали вскрывать посылку на камеру-на всякий случай (чтоб доказать дефект товара, если вдруг выявится) Но слава богу-все ок, сын пользуется-доволен. Буду и впредь заказывать здесь, только скидок дождусь на понравившийся смартфон)"
13963,1574190547,"заказ 10023951 был сделан 4 ноября, 10 дней мне не могли его доставить до двери,это в Москве-то! 14 ноября отменяю,до сих пор заказ в статусе ожидает отмены, верните деньги! вы просто издеваетесь над людьми, десятки звонков,ничего никто не может решить"
13707,1573990382,"Мне 14 ноября должны были доставить пылесос. ПЭК позвонил утром, согласовали время доставки.с 18-22 ч. в 22-30 я позвонила в ПЭК с вопросом где мой пылесос?? дали тел. курьера..курьер трубку не берет. Стала выяснять. Позавчера сказали, что типа доставка аннулирована.. почему-то.. Вчера сказали, что не удачная попытка вручения..??? Звонка от курьера не было.мы дома всегда. Сегодня оказалось что ТОВАР ДОСТАВЛЕН!!! КОМУ простите? Чек покупки 
11.11.19, 17:34 Чек доставки 16.11.19, 23:52 хахаха Интересно кто получил мой пылесос?
Сегодня и завтра еще 2 заказа должны доставить.Надеюсь с ними не будет проблем."
13522,1573829480,"Здравствуйте. Когда решите вопрос с заказом 10255213??? Вместо дорогостоящего конструктора, пришёл шуроповерт!!! С момента получения уже прошло 2 суток."
13448,1573754339,"Где мой заказ???  
Номер 10297563
Взяли деньги предоплату - КЦ говорит мой заказ отменен!!! Причину не называет!!! 
Выяснилось вечером в день доставки!!!"
13446,1573754295,Позвоните мне с решением моего вопроса!!!
13392,1573711260,"Хочу отметить, что последние несколько заказов мне, таки, доставили вовремя, и курьер позвонил"
13076,1573370427,"Жена сделала первый заказ на этом «замечательном» ресурсе, привезли половину заказа, тут же связались с компанией: предложили два варианта 1) самим отвезти неполный заказ на пункт выдачи - при том, что доставка была курьером и жена дома с маленьким ребёнком этот вариант не подошёл 2) обещали вернуть деньги за недоставленный товар. В итоге: 4 обращения в эту «клиентоорикнтированную» клоаку - зачеркнуто, компанию. Денег через месяц нет, в качестве компенсации предлагают промокод на скидку))) но такой вариант не подходит, так как больше связываться с компанией не планируем) Это, кстати, 5 место где оставляю данный отзыв. Запланировал оставить 10 отзывов в разных местах) Браво отделу клиентского сервиса)"
12388,1572448374,Мне прислали вместо расчёски Дарсонваль тряпушку от аппарата для измерения давления
12147,1572029526,"Связаться со службой поддержки сразу в чате нельзя
Когда ждёт ответа не указывается приметное время ответа
Попросил перенести доставку на другой день, сказали, что все сделали, в итоге, так ничего и не сделали.
Обманули с заказом 
Написать жалобу не разрешили
Не пользуйтесь этой доставкой ничего не получите"
12134,1572019170,Вот так работает служба поддержки 🤣🤣🤣
12069,1571950942,"Просто ужаснейший сервис, понабрали халатных сотрудников не понятно откуда. Люди, поберегите нервы, заказывайте сразу в нормальных магазинах, а не здесь!"
12062,1571930016,это как?и что вы делали?второй заказ чувствую тоже
12059,1571927676,Добрый День!Почему такие проблемы с доставкой?1 ый раз заказ с 10 до 15.00 привезли в 20.15....сегодня тоже с 10-15.00 доставка.....время 17.30. товар где то..в пути..сказали через часа 2 будем...У нас тоже работа..время дела...и сидеть с 10 утра до 21 вечера.. смотреть в окно..совсем не Заманчиво.
12050,1571923218,"Здравствуйте. В мобильном приложении в г.Москва пишет нет пунктов самовывозов. Ладно. Через браузер дает выбрать, но заказ, разбитый на три, не дает оформить в одном пункте самовывоза, и даже не в двух, а могу выбрать только в трех разных. Хочу понять это баги или что? Почему не могу забрать все три в одном месте?"
12041,1571911730,Ну и что в итоге? Ничем мне помочь не смогли. Заказ не доставили. Товара уже нет в наличии! НЕ СВЯЗЫВАЙТЕСЬ С ЭТОЙ КОМПАНИЕЙ!!!
12029,1571903121,"Заказ не был доставлен в указанное время дважды!!! Никаких оповещений заранее не получали, потратили больше восьми часов свободного времени (выходные пришлось потратить) на ожидание маленькой посылки, которая будет (возможно) доставлена лишь завтра. 
 
Как такое может быть - не знаю, ровно как и не знают сотрудники поддержки, сотрудники курьерской службы, никто не смог дать мне нормального ответа на простой вопрос почему груз не был доставлен. 
Сотрудники поддержки кажутся беспомощными, не могут ответить на вопросы. Взаимодействия с курьерскими службами нет никакого, только после личного звонка и пинка они связались с доставкой. Заказывать не советую. Где ваш товар не будет знать никто. 

Подскажите, пожалуйста, каким богам нужно молиться, чтобы оплаченный онлайн заказ уже наконец привезли????"
12022,1571861409,"Зла на вас не хватает!!! До доставки остаётся 2 дня а вы берете и отменяете заказ!!!! Ну как так??? Я жду, а ждать оказывается и нечего!!!"
12020,1571857358,Яндекс плюс сбербанк они по отдельности то криво работают а тут совместный проект который благополучно просрали весь рынок своим отношением. P. S. Ждём заказ 10 дней из принципа не отменим хорошо хоть хватило мозгов оплату наличными поставить))
12013,1571831454,"Кто знает бесплатная доставка во Владивостоке есть? Вроде как написано от 7 тысяч, но чет нифига не бесплатная она в корзине."
11998,1571811445,"То, как поступила со мной ваша контора - не укладывается ни в какие рамки. Заказ 9395021. После того, как он не пришел в назначенные сроки, мне торжественно и клятвенно пообещали, что 24-го он точно будет. Но его статус не обновлялся с 14 октября, было видно, что его еще не упаковали. 
Да, я через разные каналы выясняла, что с ним. И мне отомстили. Заказ вдруг отменен, хотя я его не отменяла. 
В фейсбуке написали, будто бы он утерян службой доставки. Правда же заключается в том, что он даже не был передан службе доставки. Иначе мне пришло бы об этом уведомление, а его НЕ БЫЛО.
Позор за такую мелкую месть и вообще за всю ситуацию. Позорище!"
11996,1571808472,"Беру не возвращает деньги за б/у товар и за доставку💪🏽
Незаконно удерживают денежные средства. 
Если хотите лишиться денег и товара, то можете смело заказывать у них.
Два заказа и за оба заказа деньги не возвращены (и кажется не будут)."
11992,1571772003,"Впервые воспользовалась курьерской доставкой и хочу огласить итоги: заказ задержался на неделю, но отдадим должное компании — меня постоянно держали в курсе всех изменений посредством смс. Было немного нервно, но, в целом, не критично. 
В день доставки за полчаса до приезда курьер позвонил и уточнил детали. Посылка в идеальном состоянии, стоимость товаров в связи с бонусами от беру просто великолепная, оплатила всё картой, за что огромное--преогромное спасибо — ибо с наличкой в данный момент проблемы) 
Очень вежливый курьер. Благодарю всех за отлично выполненную работу! Не прощаюсь."
11983,1571743424,"Жаль, что не прочитала отзывы перед покупкой. Уважаемый сервис ""Беру"", не умеете вести логистику - не беритесь за это дело! Вы подводите людей, которые вам доверяют!"
11981,1571737796,"Никогда ничего не берите в Беру. Условия не выполняют, курьеры хамят и считают, что они боги и заказ нужен больше клиенту, чем им отвезти, а поэтому будут задерживать сколько надо и не предупреждать об этом. Прождал под-дня и получил только хамство в ответ. А служба работы с клиентами только вздыхают и извиняются, но ничего не решают, никакой старший сотрудник не позвонил, хоть было оставлено две жалобы. Ещё наглый курьер позвонил в 21 вечера и спросил, вы будете дома для получения заказа, хотя заказ должен был приехать в с 10 до 14. Есть куча известных магазинов, которые работают хорошо идите к ним, а в Беру не надо ничего заказывать, если не хотите нервы потратить и время"
11967,1571693612,"нет ответа. зарегистрировалась, но мой заказ не привязан! поле мои заказы не видит первые заказы🤔"
11946,1571663528,"а где заказ? сидел дома до 16 - ни звонка от курьера, ни смс, ни обновления информации в личном кабинете. Время идет, вы все время пишете ""мы исправимся"", но опять проблемы с заказом - одни и те же. В итоге одна часть заказа была получена, Заказ № 9482594, хотя в кабинете статус тоже не меняется - ""в пути"", а что со второй - Заказ № 9482595 - информации вообще 0"
11943,1571663451,"Здравствуйте! Означает ли данный статус, что заказ сегодня мне не видать?!"
11938,1571662865,"заказывал продукты, положили вместе с порошком, все продукты провонялись порошком, кроме того, была заказана каша в пакетиках, привезли вскрытую, по всей видимости с возврата, вместо указанных 8 пакетиков лежало 7, по всей видимости, кто-то взял попробовать, вернул, и беру решил снова продать бу продукты, ""заботливо, заклеив коробку скотчем"". Гении-кладовщики догадались сложить порошок без упаковки вместе с продуктами, которые также никак не упаковав, о раздельной упаковке товаров по всей видимости никто не знает"
11922,1571644275,Сделала 2 заказа. Один из них отменила. Второй доставлен. Первый до сих пор висит на отмене. Как долго?
11917,1571639982,"Просто жесть стала творится с этим магазином... Раньше проблем не было.... А сейчас сделанные заказы ТУПО ОТМЕНЯЮТ!!!!!!! ВАМ НЕ НУЖНЫ ДЕНЬГИ, ИНТЕРНЕТ МАГАЗИН???? ВОТ ТАК ВЫ ПОСТУПАЕТЕ СО СВОИМИ КЛИЕНТАМИ?!!! Я ВОЗМУЩЕНА!!!!!👹👹👹👹"
11915,1571632468,"Хуже магазина ещё не было 💪🏽Так держать💪🏽Не возвращают деньги за отменённый товар (из-за того что косорезили с доставкой). Ссылаются на какие-то технические трудности. Такого не было у меня никогда. Готовлю жалобу в Роспотреб, прокуратуру. 
Ещё не уверена что придут деньги за бракованный товар и за его доставку. 
В общем если хотите геморроя за свой счёт, добро пожаловать в беру."
11913,1571590674,"Раньше у вас стоимость доставки была 99 рублей. Сейчас она необоснованна поднялась. Да я лучше буду заказывать на Озон, там доставка 99 рэ, а стоимость товаров как и у вас. Спрашивается, зачем покупать у вас, если у вас такая дорогая доставка?"
11911,1571589531,Беру когда закроют?
11908,1571578819,"Куда жаловаться по поводу доставки ""до двери""? Курьер отказывается поднимать посылки на этаж!!!!!"
11895,1571474999,обычно оплаченный товар доставляется покупателю в назначенный срок. процент за пользование моими деньгами не возвращаете? К сожалению это был первый и последний заказ в Беру.
11893,1571473467,"Разочарование наступает действительно очень быстро! ПЕРВЫЙ ЗАКАЗ! Заказ был оплачен ВОВРЕМЯ, а его просто отменили и деньги ждать до 60 дней, это новый способ СБЕРБАНКА пользоваться деньгами населения?"
11891,1571472287,"Вчера, 18.10, сделала два заказа 9498679 и 9499248. Первый без проблем оплатила картой, а второй (заказ сделан в разницей 5 минут, наверное) оплатить никак не получалось. Выяснилось, что по какой-то причине оплату картой у моего аккаунта заблокировали «за нарушение пользовательского соглашения», но ни операторы колл-центра, но служба поддержки по e-mail, к которой операторы меня отправили, мол, они всё точно скажут, не могут назвать причину. Отсюда вопросы:
1. Какова причина блокировки моего аккаунта (любой сайт, даже сделанный на коленке, называет причину блокировки )Прошу назвать конкретный пункт. 
2. Вам не нужны клиенты? В связи с чем такая ошеломительная лояльность к постоянному покупателю, когда даже причину блокировки назвать не могут?
3. Вам не нужны клиенты, оплачивающие заказ картой  сразу?"
11884,1571405889,"Доставили не того цвета наушники, так еще и обменять нельзя. Только возврат!!! Бесполезные операторы, которые ничем помочь не могут!!! Ужасный сервис"
11879,1571390318,"Решил купить корм для собаки, большой мешок 15кг, думаю надо собирать заказ для бесплатной доставки, ну и что вы думаете? больше одного пакета не взять, а он стоит 1000р, думаю может нет на склада (хотя написано в наличии) беру значит другой мешок (с другим вкусом) и тоже никак заказ не оформить. В итоге уже согласен заплатить за доставку, но хотя бы что бы за раз привезли мешков 5, но не тут то было, оператор предложил сделать 5 заказов по одному мешку и получается заплатить 5 раз за доставку по 249р.
Поясним, что это крупногабаритный товар. Но хорошо, пускай так и будет, но мне все рано не оформить заказ, выбираю я значит камин, который не маленький и весит прилично, вот его можно оформить, но я не уточнил, может его привезут по запчастям.....или тот же духовой шкаф, почему их могут привезти за раз, а 5 мешков корма не могут?🤔"
11875,1571380612,"Спасибо Беру за быструю доставку! Делаю второй заказ у вас, доволен как слон! Самая низкая цена, оплата Спасибо от сбера, коды на скидку и доставка раньше срока! Просто 🔥"
11862,1571344371,"Что у Вас случилось с доставкой Почтой РФ?

то в те же сутки создания заказа посылка уже улетает ко мне и через два дня я ее забираю в отделении почты, то заказ где её по трое суток только собирают и упаковывают.

Мне следующую посылку нужно будет получить 26 числа ко дню рождения с тающими продуктами. И как же мне ориентироваться на доставку именно в этот день, когда заказывать, чтобы они не лежали еще лишних трое суток неизвестно где, если тут такой разброс в сроках на полнедели, на секундочку?

Пытаетесь уложить Озон - ориентируетесь на его сроки доставки - три дня на 400 км от Москвы! и сборка посылки в те же сутки что создан заказ - учитесь как надо. )

А то я Вас тут защищаю уже год как под каждым постом, заказываю по одной дорогой посылке на каждой неделе уже как год, а со сроками такие промашки по полнедели, что хоть беги к Озону обратно, который для моего региона наконец то ввел бесплатную доставку, кстати, хоть там и подороже товары, но ДОСТАВКА 😊👍🏻

И это уже не почта РФ виновата или иная доставка - а Беру не упаковывает в срок 👍🏻

за год хоть Вы и стали лучше с доставкой и с ассортиментом, но все равно подводите такими скачками между отправкой в срок и упаковкой по полнедели

Я представляю что будет на Новый Год )

п.с. и не пишите про ориентировочные сроки) Они созданы на случай бомбежек, землетрясений и прихода зомби-апокалипсиса, а в нормальных магазинах как Озон - посылка упаковывается в день заказа)

Надеюсь , меня тут не только услышат, но и предпримут что-то, если у вас там не хватает рук на отправки посылок) наймите людей)

Спасибо."
11858,1571341399,"Так можно типо?
https://youtu.be/1UL_E8GrkS8"
11849,1571326214,"Добрый день. Вот такой вот бонус выскочил мне после оформления заказа № 9482595 Вы издеваетесь? Можете мне прислать нормальный бонус, который бы тоже действовал до 30 ноября?"
11846,1571321933,"Здравствуйте, за товар нужно сразу платить при его оформлении, или можно заплатить за него в пункте выдачи, наличными, по прибытию."
11843,1571319562,"Даже не знаю с чего начать... 
Мне казалось, что такого обслуживания не может быть в принципе. Скажите честно, пожалуйста, вы специально стараетесь так косячить? Это просто не укладывается в голове.
Заказал 14 октября брату в подарок планшет с доставкой на 15.10. Пятнадцатого числа тишина. Шестнадцатого тоже не доставили. Оператор поддержки ничего не может пояснить. Обратная связь в социальных сетях со скоростью два сообщения в день, причем одно из них мое. В итоге, после нескольких комментариев под этим постом, мне все-таки написали в личные сообщения, что все улажено и планшет доставят сегодня. Как бы не так. Утром, зайдя в приложение, я обнаружил, что дата доставки назначена на завтра (18.10). Только вот никто об этом мне не сообщил. В личных сообщениях связь прекратилась, не смотря на мои вопросы. В результате только после звонка в поддержку мне подтвердили, что доставка 18 числа. Отлично! Превосходно! Изумительно! День рождения брата был вчера. Я специально заказывал доставку на 15 число, чтобы был день в запасе. Не рассчитывал на то, что компания настолько масштабно прикидывающаяся надежной, меня так подведет. За просрочку, безнадежно испорченный праздник и ужасное настроение на несколько дней, компания прислала мне на почту с извинениями промокод на 200 (ДВЕСТИ!!!) рублей при покупке от тысячи. При том, что заказ был на 35000+. Вот в какую сумму ""Беру!"" оценивает лояльность клиентов и собственную репутацию. Эта сумма составляет 0,56% от суммы заказа.Терпения, жалости и снисхождения не осталось. Я постараюсь распространить информацию о вашей волшебной работе всеми доступными мне методами. А так же с радостью воспользуюсь советом одного из недавних комментаторов и сегодня же составлю обращение в контролирующие органы. Так работать нельзя."
